ATS ID,mukey,residual saturation [-],van Genuchten alpha [Pa^-1],van Genuchten n [-],thickness [m],permeability [m^2],porosity [-],total sand pct [%],total silt pct [%],total clay pct [%],source,geometry,ID,name
1000,545800,0.17716451765899427,0.0001391538030189316,1.4707554854972253,2.03,3.4290275210225e-15,0.3072458791208791,66.35625,19.51875,14.125,NRCS,"MULTIPOLYGON (((1131428.1966249878 1404429.1053418815, 1131419.6966141337 1404442.6053509603, 1131417.4965972884 1404484.6053671949, 1131424.7965919562 1404513.3053739404, 1131428.5965844293 1404541.3053821812, 1131425.296575057 1404560.7053908107, 1131420.3965664962 1404574.8053983268, 1131407.3965504537 1404593.8054115793, 1131401.3965439117 1404600.205416845, 1131371.0965154115 1404620.005438881, 1131358.496500534 1404636.5054510152, 1131353.7964897908 1404656.9054606613, 1131353.2964831337 1404674.2054671505, 1131357.2964761492 1404701.1054748914, 1131354.396465213 1404725.5054850993, 1131348.0964552716 1404740.6054936326, 1131335.296442483 1404750.9055035827, 1131326.1964348205 1404754.305509247, 1131297.3964158301 1404750.6055219658, 1131287.4964058064 1404758.905529784, 1131284.1963991292 1404770.8055356678, 1131281.3963964207 1404772.8055377516, 1131290.8963970668 1404789.4055391008, 1131292.296393427 1404802.105542987, 1131287.4963848805 1404816.205550387, 1131264.296358087 1404844.6055718702, 1131262.9963544956 1404851.9055751213, 1131267.1963481212 1404877.505582292, 1131266.796344218 1404887.4055860445, 1131261.8963355627 1404901.6055935263, 1131252.4963245047 1404913.6056023897, 1131245.4963176788 1404918.705607607, 1131245.096316513 1404921.1056086668, 1131239.4963110702 1404925.105612818, 1131223.3962965277 1404933.6056236506, 1131167.9962510723 1404950.205656359, 1131128.2962166236 1404967.1056815342, 1131102.896196471 1404972.705695778, 1131088.6961872857 1404970.2057017135, 1131077.3961813056 1404964.6057051753, 1131053.0961724618 1404941.7057087347, 1131027.796157901 1404932.4057176278, 1131001.1961397391 1404930.3057297121, 1130944.196094937 1404941.7057611917, 1130924.7960814498 1404940.8057702198, 1130879.9960561034 1404923.2057855886, 1130861.7960433546 1404922.6057941462, 1130846.796029463 1404931.2058043731, 1130832.0960134135 1404946.1058166598, 1130818.4960008366 1404953.8058258959, 1130807.5959933233 1404953.105830887, 1130790.3959863372 1404939.0058342207, 1130778.9959798981 1404934.5058381227, 1130770.3959710633 1404941.7058447711, 1130768.1959672852 1404947.6058478858, 1130766.995947811 1404997.2058657692, 1130770.595950164 1404997.8058642528, 1130784.1959547813 1405011.4058624879, 1130795.4959607217 1405017.1058590703, 1130808.5959692595 1405019.3058535638, 1130829.9959859748 1405015.505841984, 1130837.1959906293 1405016.8058390014, 1130849.6960029572 1405007.705829817, 1130860.7960111084 1405007.1058242838, 1130887.596027148 1405015.4058143494, 1130905.7960398865 1405016.1058058746, 1130921.8960545338 1405007.6057951539, 1130928.0960590045 1405007.505792149, 1130944.4960692194 1405011.5057856862, 1130975.0960830965 1405033.005778608, 1130998.4960973912 1405039.5057696907, 1131010.396105152 1405041.5057646974, 1131030.1961198754 1405039.905754636, 1131054.0961409165 1405029.1057393278, 1131056.2961418983 1405030.705738837, 1131085.1961693978 1405012.0057182969, 1131109.7961899543 1405003.805703535, 1131148.6962170426 1405005.5056854344, 1131168.99623297 1405001.5056742353, 1131191.8962537798 1404989.205658802, 1131210.1962720351 1404974.9056448503, 1131217.3962794235 1404968.7056391495, 1131245.296303907 1404956.005621122, 1131261.996317454 1404951.4056114028, 1131285.0963387918 1404937.9055953682, 1131291.4963465447 1404929.1055891023, 1131298.396358285 1404910.305578992, 1131303.7963790216 1404863.90555965, 1131306.4963839606 1404855.605555351, 1131316.4963940342 1404847.4055475271, 1131320.1963968656 1404846.8055455252, 1131335.0964051692 1404853.005540518, 1131350.5964101779 1404869.4055389147, 1131379.7964122957 1404920.6055432823, 1131400.896417376 1404947.9055429737, 1131407.1964196765 1404953.9055421015, 1131415.096423884 1404957.8055396995, 1131422.2964285568 1404959.0055366473, 1131431.5964368181 1404954.405530475, 1131434.996441292 1404948.7055267594, 1131437.4964483008 1404934.2055202725, 1131434.1964520325 1404917.4055157606, 1131412.9964491255 1404883.9055138682, 1131393.8964444683 1404859.4055142691, 1131353.8964299671 1404821.4055199686, 1131345.2964289791 1404807.4055190964, 1131344.9964333144 1404794.9055147325, 1131349.9964396867 1404787.10550948, 1131356.7964459094 1404783.205504757, 1131371.6964568684 1404782.005497056, 1131382.3964664633 1404776.4054898217, 1131388.3964730252 1404770.0054845745, 1131393.9964811567 1404758.5054776797, 1131395.2964847288 1404751.2054744046, 1131386.6964968657 1404701.105460499, 1131389.2965044098 1404685.4054535548, 1131400.8965163922 1404674.905444081, 1131439.696545375 1404670.3054233824, 1131458.7965630195 1404658.705409809, 1131464.0965754364 1404634.7053984988, 1131453.1965811262 1404597.905390534, 1131452.8965854535 1404585.4053861555, 1131458.7965969208 1404565.2053759303, 1131479.696627456 1404521.405349752, 1131488.2966437757 1404493.0053352127, 1131490.8966513255 1404477.205328194, 1131492.5966691347 1404431.4053107651, 1131500.596689133 1404391.7052924281, 1131503.2602431907 1404364.7565075506, 1131445.3372823573 1404357.0683743258, 1131436.096650006 1404375.6053186697, 1131432.996643937 1404386.3053240676, 1131432.5966323253 1404417.4053354822, 1131428.1966249878 1404429.1053418815)), ((1129650.4949261178 1405552.606577756, 1129651.19491675 1405577.6065856272, 1129638.1948997385 1405596.5065977809, 1129638.2948943565 1405610.3066022466, 1129660.7948950634 1405650.3066050527, 1129661.8948899072 1405665.4066095045, 1129655.994877642 1405685.506618797, 1129645.894866464 1405695.0066265278, 1129637.894859158 1405698.6066313572, 1129613.8948396866 1405703.206643818, 1129598.1948287215 1405701.7066504897, 1129576.9948113365 1405706.2066616272, 1129561.1947973673 1405712.1066707643, 1129533.8947712681 1405727.2066881128, 1129525.1947644672 1405728.2066923953, 1129491.294743382 1405718.4067046484, 1129463.794724595 1405714.7067159587, 1129439.8947111615 1405704.2067234423, 1129423.7947044638 1405691.306726603, 1129386.1946914576 1405654.606731904, 1129370.5946836283 1405645.5067360785, 1129342.694666578 1405636.8067460216, 1129339.3878778075 1405636.50936978, 1129331.6995132335 1405694.5344592354, 1129358.6946481555 1405712.106762926, 1129390.0946645478 1405729.0067540973, 1129429.7946810108 1405761.1067464356, 1129448.6946906154 1405772.0067413892, 1129474.5947073903 1405777.9067315487, 1129492.894720609 1405778.6067234743, 1129527.8947479106 1405774.9067063811, 1129555.8947680492 1405776.2066940865, 1129584.394786467 1405782.806683291, 1129600.2947981104 1405783.0066761312, 1129610.7948075973 1405778.606669924, 1129620.5948175834 1405771.606663174, 1129655.6948567827 1405737.8066360976, 1129677.394877692 1405725.3066220975, 1129705.3949007737 1405719.0066072538, 1129723.8949146108 1405718.4065986061, 1129791.9949581586 1405735.1065730343, 1129819.99497831 1405736.2065606175, 1129844.494993714 1405742.9065516586, 1129865.395003784 1405756.506546638, 1129891.0950141607 1405778.4065422209, 1129903.595021102 1405784.206538452, 1129932.895039708 1405791.8065276302, 1129942.4950437164 1405799.7065258964, 1129945.9950402728 1405815.2065294995, 1129939.3950285863 1405832.8065384184, 1129921.6950032085 1405864.6065571278, 1129910.8949790508 1405906.3065760173, 1129905.094969851 1405919.0065828944, 1129894.494957393 1405930.9065916878, 1129875.7949399967 1405940.106603232, 1129853.4949172433 1405956.206618697, 1129835.6949007232 1405964.8066296182, 1129795.4948704224 1405966.2066482382, 1129746.294836414 1405960.0066683907, 1129739.994831238 1405961.3066716625, 1129732.6948233978 1405967.506677006, 1129727.4948159847 1405976.6066823727, 1129725.0948036446 1406003.6066924059, 1129735.0948060104 1406016.5066921872, 1129754.5948176212 1406023.8066858358, 1129768.894827257 1406026.3066802328, 1129784.7948389354 1406026.606673178, 1129845.2948873334 1406017.506642901, 1129865.894902133 1406018.7066340195, 1129913.9949330199 1406031.0066164683, 1129950.4949541886 1406046.2066051434, 1129970.3949642333 1406058.4066002942, 1129990.9949737606 1406073.3065960556, 1130001.4949774642 1406083.9065949116, 1130011.194979193 1406098.1065953546, 1130015.3949781938 1406108.8065970894, 1130017.0949750391 1406120.3066002247, 1130015.9949666064 1406140.10660743, 1130008.0949435579 1406184.806626129, 1130007.6949370706 1406200.9066317768, 1130013.2949322127 1406224.406637248, 1130023.5949329818 1406242.4066387592, 1130065.4949512966 1406276.1066315311, 1130083.6949564908 1406298.0066308805, 1130090.29495195 1406322.8066364282, 1130076.2949005724 1406430.0066792956, 1130078.194887589 1406467.806691395, 1130075.9948813189 1406479.9066965212, 1130070.0948720984 1406492.5067034317, 1130050.7948503671 1406511.5067184402, 1130040.6948368293 1406527.1067282343, 1130041.694831787 1406542.3067329898, 1130049.094826861 1406569.8067391454, 1130059.094829425 1406582.8067392108, 1130072.6948373334 1406588.9067353243, 1130083.5948452624 1406589.6067307813, 1130079.3948489882 1406571.5067264088, 1130081.294859784 1406546.9067171412, 1130094.4948821 1406514.3067001381, 1130101.5948921787 1406501.8066927285, 1130108.994900506 1406494.5066869545, 1130139.194930138 1406476.1066672944, 1130152.9949489818 1406453.7066534895, 1130155.894954757 1406444.2066489316, 1130164.7949674188 1406428.4066395522, 1130184.6949880715 1406413.206625491, 1130205.2950134003 1406387.0066073202, 1130227.6950361903 1406371.0065918418, 1130232.295041663 1406365.6065879173, 1130238.4950515507 1406351.7065803662, 1130239.1950562398 1406340.7065762507, 1130236.9950604225 1406325.3065719223, 1130229.4950624115 1406305.3065683676, 1130215.4950614653 1406280.3065660025, 1130207.795062864 1406261.5065629706, 1130203.2950706796 1406232.1065548777, 1130204.095083545 1406199.8065434098, 1130200.7950846262 1406190.506541693, 1130187.9950793055 1406179.5065436675, 1130176.0950712636 1406177.4065482898, 1130165.7950624349 1406180.506553973, 1130158.2950540392 1406187.906559869, 1130153.0950467438 1406196.9065652937, 1130146.2950350181 1406214.406574327, 1130138.095027097 1406219.20657964, 1130130.7950216946 1406219.1065828819, 1130125.3950194768 1406214.406583685, 1130119.995019616 1406203.5065823784, 1130101.0950440392 1406102.9065565306, 1130086.6950501085 1406059.2065481446, 1130079.8950488733 1406049.3065478478, 1130061.9950421064 1406032.4065501906, 1130039.5950299366 1406020.9065564019, 1130026.7950247035 1406009.9065584613, 1130010.3950228086 1405983.306556875, 1129998.6950236117 1405958.8065538867, 1129997.695026302 1405949.9065513462, 1130007.795053756 1405898.1065292824, 1130008.5950672824 1405864.6065176164, 1130015.495085376 1405830.906503106, 1130021.3950946208 1405818.2064961377, 1130032.8951070972 1405807.8064873829, 1130058.7951321315 1405792.3064703187, 1130071.5951483601 1405774.606458479, 1130114.2951931865 1405739.6064270881, 1130126.6952081695 1405724.3064162175, 1130135.2952201245 1405709.6064072826, 1130138.9952312177 1405687.8063981915, 1130139.2952376679 1405671.606392556, 1130130.695247758 1405629.0063820814, 1130121.7952461406 1405616.3063818838, 1130106.7952371417 1405611.2063870856, 1130098.0952303943 1405612.206391438, 1130092.4952247536 1405616.2063953662, 1130083.7952069272 1405645.9064094026, 1130059.095182785 1405661.6064260707, 1130044.6951645405 1405681.5064393869, 1130038.595154706 1405695.406446874, 1130025.395137204 1405715.6064597338, 1130003.095114653 1405731.6064753335, 1129977.9950921123 1405742.20649039, 1129968.0950845247 1405743.0064951824, 1129952.9950753674 1405738.0065004206, 1129916.5950602929 1405708.0065070393, 1129880.7950417683 1405688.1065167931, 1129852.0950250314 1405677.0065262541, 1129829.8950112043 1405670.7065343247, 1129800.994990969 1405668.2065467448, 1129766.7949633051 1405674.7065645664, 1129749.1949520363 1405670.5065712284, 1129743.7949499171 1405665.8065721486, 1129738.3949502343 1405654.9065710334, 1129738.0949607827 1405627.5065621291, 1129723.394961303 1405598.806559414, 1129722.6949647667 1405588.70655642, 1129725.0949693252 1405581.60655298, 1129736.8949825289 1405570.0065437336, 1129745.0949933806 1405557.7065359065, 1129750.1950060842 1405534.9065260517, 1129748.0950081355 1405525.8065240164, 1129741.995006541 1405518.5065244292, 1129728.5949996235 1405511.2065282015, 1129697.2949778836 1405508.3065416988, 1129679.0949623554 1405513.9065519145, 1129657.594939228 1405532.6065679449, 1129650.4949261178 1405552.606577756)), ((1129927.8946775892 1406721.4068439107, 1129926.194667341 1406744.806852625, 1129938.094654548 1406801.8068668882, 1129938.5946401472 1406840.506879887, 1129935.194630188 1406859.8068879482, 1129923.5946069076 1406897.7069059075, 1129905.9945819192 1406928.1069238586, 1129893.894567791 1406941.0069334756, 1129894.6945569366 1406971.0069433625, 1129903.6945593571 1406982.6069434632, 1129911.5945638786 1406986.5069414077, 1129928.49457892 1406980.8069322067, 1129954.7946052253 1406964.3069152578, 1129963.5946151202 1406955.9069085906, 1129972.094626722 1406942.406900309, 1129978.994641444 1406917.5068887975, 1129986.1946782004 1406835.3068575093, 1129993.7946977154 1406799.206841845, 1129991.7946972684 1406796.4068417668, 1129990.5947016582 1406782.506837515, 1129990.0947160749 1406743.7068244636, 1129984.1947358153 1406680.3068053513, 1129971.394730364 1406669.306807189, 1129965.1947256057 1406669.5068099615, 1129950.1947110428 1406678.0068194098, 1129940.6946992762 1406690.0068276385, 1129927.8946775892 1406721.4068439107)), ((1129477.2942025776 1407063.5071527828, 1129469.3941926581 1407073.4071594293, 1129441.4941527937 1407120.7071869734, 1129409.4941036757 1407183.5072213279, 1129389.4940657902 1407241.007248813, 1129381.6940481248 1407270.8072619713, 1129377.2940294377 1407309.9072767787, 1129387.5940249548 1407341.7072830268, 1129392.2940199808 1407363.7072883782, 1129391.7939860735 1407449.607317157, 1129389.8939696613 1407487.9073307025, 1129388.293967575 1407490.1073320906, 1129394.693967733 1407502.4073335447, 1129396.6939657382 1407511.5073357408, 1129398.1939619218 1407524.3073393933, 1129396.7939497784 1407552.7073494492, 1129402.393947426 1407569.907352875, 1129409.1939488542 1407579.8073533657, 1129412.2939500676 1407582.9073531227, 1129424.193958492 1407585.0073489232, 1129436.5939711123 1407577.3073412334, 1129440.493977286 1407569.2073369059, 1129446.3939974343 1407529.1073210435, 1129458.7940235948 1407486.5073016423, 1129467.5940389927 1407464.407290601, 1129469.9940460161 1407451.1072851452, 1129467.3940490147 1407438.207281918, 1129453.2940502411 1407407.007277353, 1129448.1940539284 1407387.4072729365, 1129445.5940598645 1407367.0072672188, 1129454.594102601 1407275.1072327981, 1129450.9941190078 1407225.9072179322, 1129452.0941275833 1407206.1072108736, 1129457.2941404376 1407183.4072011365, 1129462.39414743 1407175.507196347, 1129492.1941818069 1407146.0071739263, 1129518.7942149427 1407113.3071517665, 1129557.5942599082 1407074.1071221926, 1129580.3942897755 1407042.1071017918, 1129596.9943090654 1407025.1070890252, 1129615.1943280098 1407012.1070769134, 1129612.8943346308 1406990.507070656, 1129598.6943329973 1406966.807068786, 1129595.2943311047 1406965.0070696312, 1129584.2943201123 1406971.7070765838, 1129569.1943023615 1406987.707088375, 1129514.2942448137 1407027.8071251656, 1129477.2942025776 1407063.5071527828)))",545800,NRCS-545800
